Category,Review
barbers,"Great place to get a haircut in the area. Have been going since moving into the neighborhood. Jack, Roman and Alik all do a great job and will continue..."
barbers,"My boyfriend loves this place and he needs a haircut badly. Help us Jack!

Jokes aside, this is a classic, old school Barber. Jack is such a kind and sweet..."
barbers,"Three years later and I'm still a faithful customer.  Alec is my dependable guy.   I've cheated on him twice and regretted it both times.

He always gives..."
barbers,"Simply the best. Eddie and Bart are 10 out of 10 for haircuts, shaves, and listening. If you are in the city, there is no place better than Barber Bart!"
barbers,"I can't say enough good things about this place.  Took the time to squeeze me in on his lunch break even though they were booked up for the day. 
Friendly..."
barbers,"Wouldn't recommend going here anymore. One of the worst haircuts I have ever received form the ""owner"" of the place. For $60 you can have a much better..."
barbers,"I continue to come here and sat in Boris' and Edgar's chair. They're both superb with their own flow.
Boris will knock out the style quickly. Edgar is..."
barbers,Best haircut I've had in years. I've tried countless amounts of barbershops in Manhattan and Brooklyn and none ever got it quite right until now. Myron did...
barbers,"The whole crew is very amiable and courteous. Sammy took care of me today, and was professional and attentive. Very much enjoyed my experience there...."
barbers,"Fantastic shop, decided to come in there for a walk in, while being in the area.
The barbers there are very friendly and easy going, with a clean, beautiful..."
barbers,"I am visiting from Washington, D.C. this week and, after having a scheduling snafu with my barber back home, was in need of a haircut. I found Prime right..."
barbers,"Had an amazing haircut! Coming back every time.

Filler text cause Yelp says my review is too short:

lorem ipsum lorem ipsum lorem ipsum lorem ipsum lorem..."
barbers,"Fellow Barber is a great experience. I had Jeff cut my hair and I asked him for what I wanted, but wasn't really able to articulate it. He was able to..."
barbers,"Fellow barber was a nice and clean barber shop.

My boyfriend and I came around 2 on a Sunday and had to make an appointment for the next available barber..."
barbers,"Every now and then I get frisky and want to change up my barber. If you're like my buddy who says: I've been going to ""X"" for 20 years, it's the best $17..."
barbers,"I flew into NYC yesterday for vacation. Figured I'd get a cut and shave at a local, highly recommend shop. Couldn't be more pleased with the results. Great..."
barbers,Let me start by saying this place is more expensive for a haircut than I usually pay. Turns out there's a reason for that. While so many barbers in my...
barbers,"Another Harry's Corner shop refugee here. This is a cool, comfortable shop w great staff. Vlad always looks out. 
Cash only."
barbers,"I love this place 

me and my teenage son go here and boy you better make a 17-year-old kid  happy with his haircut

 and they do! all the time.      of..."
barbers,Igor is extremely efficient and consistent.  He does a great job every time.  I have been going to him many years.  After only my first cut he perfectly...
barbers,"If you know, you know.


I started going to Igor around 9 years ago when I lived in the E Village. I now live further up in the UES but still come down for..."
barbers,"They know what they are doing, very happy with my haircut. Covid safety measures spot on."
barbers,Hair Doc & Co. is by far thee BEST barbershop in Brooklyn and quite possibly the City. I went in the first time just to check it out and felt the good vibes...
barbers,"Wonderful haircut and experience.

Small cozy personable space. Had my haircut done by Larry.
He takes his time (unlike many adhd barbers looking at tv's..."
barbers,Took my 1.5 year old in for his first haircut. Masks required.  Very clean. Cut looks good.
barbers,I went to get a haircut this morning. The barber allowed a person to enter without a mask and then gave said person a haircut with out a mask. During the...
barbers,"They have tv, bubbles, toys, candy whatever youu can think of it to keep kids haircut at ease. Not just that, they do nice Hair cuts too. We got haircuts in..."
barbers,"Came here for four years as an NYU student and was never disappointed, always left with a great cut. Great service, efficient and friendly! All of the..."
barbers,Best haircut in a while. Josh was awesome and gave me a perfect haircut. Definitely recommend.
barbers,"The haircut was just so-so.  It's a friendly neighborhood shop, but that's it. They need to learn real haircut techniques​ if they want to survive longe in NYC."
barbers,Very pleased with my haircut and also with how the shop has adapted to new regulations. My barber wore a mask the entire time and only one (two maximum)...
barbers,"Got a cut there yesterday. They gave me a ""just fuck my shit up"" special. I've had haircuts here before and they were fine. But damn, it looks like the guy..."
